occurrence_id,source_path,source_line,label,record_kind,baseline_presence,original_target,capability,disposition,native_owner,invariant,upstream_evidence,regression_requirement,behavioral_risk,accounting_impact,status,evidence_status
LP254,scripts/patch-prime-agent.mjs,3974,bundled shared projection helpers,patch_definition,S and current D,findBundledCliChunk(),P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP255,scripts/patch-prime-agent.mjs,3988,bundled exact refs after unpersisted outcome merge,patch_definition,S and current D,findBundledCliChunk(),P11,PORT_NATIVE,"packages/coding-agent/src/core/{messages,session-manager}.ts; context history/store",Exact message-to-entry identities,"D adds conversion entryRefs, exact WeakMap bindings and custom-message append/rollback IDs; H SessionContext and conversion lack entryRefs. Bind every native/custom/compaction/refinement/autonomous message source; clear refs on arbitrary transform, including same-length replacements.",session-manager/build-context.test.ts; context-tree.test.ts; C03/C06/P08/F18,Array positions are not durable identity; later paging cannot retain second full-history map,Request source snapshot and coverage need stable source IDs,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP256,scripts/patch-prime-agent.mjs,3996,bundled compaction scheduling avoids unprojected preparation,patch_definition,S and current D,findBundledCliChunk(),P13,PORT_NATIVE,packages/coding-agent/src/core/compaction/compaction.ts; continuation coordinator,Projected native compaction preparation,D projected per-entry costs choose cuts; complete refs required or raw fallback; projected summary text still extracts file operations from raw source. H prepareCompaction at 587 has no projected input; preserve H SummarySlice/SummaryCallRunner and semantic lineage.,compaction.test.ts; suite/agent-session-compaction.test.ts; C05/C06/C11/R09,Projected cuts must keep whole replay closure and late source events,Keep each physical summary attempt separate from checkpoint commit,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP257,scripts/patch-prime-agent.mjs,4006,bundled project before default compaction preparation,patch_definition,S and current D,findBundledCliChunk(),P13,PORT_NATIVE,packages/coding-agent/src/core/compaction/compaction.ts; continuation coordinator,Projected native compaction preparation,D projected per-entry costs choose cuts; complete refs required or raw fallback; projected summary text still extracts file operations from raw source. H prepareCompaction at 587 has no projected input; preserve H SummarySlice/SummaryCallRunner and semantic lineage.,compaction.test.ts; suite/agent-session-compaction.test.ts; C05/C06/C11/R09,Projected cuts must keep whole replay closure and late source events,Keep each physical summary attempt separate from checkpoint commit,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP258,scripts/patch-prime-agent.mjs,4017,bundled tree projection before late hook,patch_definition,S and current D,findBundledCliChunk(),P14,PORT_NATIVE,packages/coding-agent/src/core/compaction/branch-summarization.ts; continuation coordinator,Projected branch summary groups,D prepares projected complete call/result groups and extracts raw file operations; H prepareBranchEntries at 165 lacks projected argument. Default tree hook is no-op in S and D; it still requires native summary projection.,context-tree.test.ts; compaction-serialization.test.ts; C06/C15/P02,Tree budget cannot split exchanges or use unrelated branch evidence,"Branch summary must use receipt boundary, not direct unmetered completion",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP259,scripts/patch-prime-agent.mjs,4031,bundled default tree summary receives projection,patch_definition,S and current D,findBundledCliChunk(),P14,PORT_NATIVE,packages/coding-agent/src/core/compaction/branch-summarization.ts; continuation coordinator,Projected branch summary groups,D prepares projected complete call/result groups and extracts raw file operations; H prepareBranchEntries at 165 lacks projected argument. Default tree hook is no-op in S and D; it still requires native summary projection.,context-tree.test.ts; compaction-serialization.test.ts; C06/C15/P02,Tree budget cannot split exchanges or use unrelated branch evidence,"Branch summary must use receipt boundary, not direct unmetered completion",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP260,scripts/patch-prime-agent.mjs,4041,bundled interactive auto refine shared snapshot,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP261,scripts/patch-prime-agent.mjs,4052,bundled pending auto refine retains projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP262,scripts/patch-prime-agent.mjs,4057,bundled approved auto refine retains projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP263,scripts/patch-prime-agent.mjs,4065,bundled approved auto refine uses shared projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP264,scripts/patch-prime-agent.mjs,4070,bundled pending approved auto refine uses saved projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP265,scripts/patch-prime-agent.mjs,4075,bundled approved refine passes projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP266,scripts/patch-prime-agent.mjs,4086,bundled auto refine reviewer accepts projection,patch_definition,S and current D,findBundledCliChunk(),P16,REPLACE_DESIGN,packages/coding-agent/src/core/refinement/refinement.ts; owned context auxiliary job service; core/agent-session.ts integration,"Refinement projection, prompt overhead and ownership","D reuses one projected review/planner snapshot, clears pending auto-refine, suppresses automatic prompt overhead and offers private enabled override. Current D preserves suppression on quit; native owned jobs must replace global toggles and disposal inference.",refinement.test.ts; suite/agent-session-serialized-refine.test.ts; legacy quit/reload fixture; X09/X10/R06,Off mode or unload must not reenable unexpected work; manual explicit refinement remains allowed,"Meter reviews, declined/failed plans and late learning; independent auxiliary model/effort",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
